,﻿Layer,Name,GEOID,INC_2020-2024,INC_2020-2024_moe,properties.area_id,properties.city,properties.state,properties.city_survey,properties.cat,properties.grade,properties.label,properties.res,properties.com,properties.ind,properties.fill,properties.GISJOIN,properties.calc_area,properties.pct_tract
2118,Census tract,Tract 8381,17031838100,"$49,458","$33,398",1416,Chicago,IL,True,Hazardous,D,D33,True,False,False,#d9838d,G1700310838100,173372.49054,0.21141
2119,Census tract,Tract 8381,17031838100,"$49,458","$33,398",1415,Chicago,IL,True,Hazardous,D,D37,True,False,False,#d9838d,G1700310838100,620394.76133,0.75651
2121,Census tract,Tract 8382,17031838200,"$83,911","$5,209",1415,Chicago,IL,True,Hazardous,D,D37,True,False,False,#d9838d,G1700310838200,3195.85608,0.00278
2122,Census tract,Tract 8382,17031838200,"$83,911","$5,209",1410,Chicago,IL,True,Hazardous,D,D38,True,False,False,#d9838d,G1700310838200,857566.68867,0.74488
2123,Census tract,Tract 8382,17031838200,"$83,911","$5,209",1409,Chicago,IL,True,Hazardous,D,D39,True,False,False,#d9838d,G1700310838200,6878.30956,0.00597
2124,Census tract,Tract 8382,17031838200,"$83,911","$5,209",1411,Chicago,IL,True,Hazardous,D,D40,True,False,False,#d9838d,G1700310838200,280286.34256,0.24345
2125,Census tract,Tract 8383,17031838300,"$114,020","$18,430",1398,Chicago,IL,True,Hazardous,D,D30,True,False,False,#d9838d,G1700310838300,348133.03597,1.0
2126,Census tract,Tract 8386,17031838600,"$20,725","$13,009",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310838600,242545.91438,0.98495
2127,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1281,Chicago,IL,True,Definitely Declining,C,C158,True,False,False,#ffff00,G1700310838700,216.47748,0.00033
2128,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1280,Chicago,IL,True,Definitely Declining,C,C159,True,False,False,#ffff00,G1700310838700,15504.80183,0.02356
2129,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1284,Chicago,IL,True,Definitely Declining,C,C160,True,False,False,#ffff00,G1700310838700,5375.36808,0.00817
2130,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1283,Chicago,IL,True,Definitely Declining,C,C161,True,False,False,#ffff00,G1700310838700,336888.24686,0.51192
2131,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1282,Chicago,IL,True,Hazardous,D,D34,True,False,False,#d9838d,G1700310838700,298777.54961,0.45401
2132,Census tract,Tract 8387,17031838700,"$34,742","$8,452",1279,Chicago,IL,True,Hazardous,D,D35,True,False,False,#d9838d,G1700310838700,1322.52025,0.00201
2133,Census tract,Tract 8388,17031838800,"$21,576","$8,462",1573,Chicago,IL,True,Hazardous,D,D114,True,False,False,#d9838d,G1700310838800,320563.04536,0.0148
2135,Census tract,Tract 8390,17031839000,"$106,650","$28,904",5654,Chicago,IL,True,Hazardous,D,D48,True,False,False,#d9838d,G1700310839000,116903.35344,0.22622
2138,Census tract,Tract 8391,17031839100,"$132,361","$29,379",5654,Chicago,IL,True,Hazardous,D,D48,True,False,False,#d9838d,G1700310839100,93850.77308,0.07914
2141,Census tract,Tract 8392,17031839200,"$39,924","$6,308",1405,Chicago,IL,True,Hazardous,D,D52,True,False,False,#d9838d,G1700310839200,2449.65766,0.00376
2142,Census tract,Tract 8392,17031839200,"$39,924","$6,308",1406,Chicago,IL,True,Hazardous,D,D53,True,False,False,#d9838d,G1700310839200,648399.32671,0.99624
2143,Census tract,Tract 8395,17031839500,"$49,769","$28,073",1406,Chicago,IL,True,Hazardous,D,D53,True,False,False,#d9838d,G1700310839500,192623.38635,0.73482
2144,Census tract,Tract 8395,17031839500,"$49,769","$28,073",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310839500,5497.93695,0.02097
2145,Census tract,Tract 8396,17031839600,"$68,102","$8,968",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310839600,327052.24206,1.0
2146,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1358,Chicago,IL,True,Hazardous,D,D44,True,False,False,#d9838d,G1700310839700,1876.80056,0.00297
2147,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1356,Chicago,IL,True,Hazardous,D,D45,True,False,False,#d9838d,G1700310839700,179293.59738,0.28376
2148,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1357,Chicago,IL,True,Hazardous,D,D46,True,False,False,#d9838d,G1700310839700,128071.89285,0.2027
2149,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310839700,50502.2721,0.07993
2150,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1496,Chicago,IL,True,Hazardous,D,D65,True,False,False,#d9838d,G1700310839700,5645.61304,0.00894
2151,Census tract,Tract 8397,17031839700,"$85,030","$13,983",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310839700,2356.48704,0.00373
2153,Census tract,Tract 8398,17031839800,"$82,361","$8,932",1357,Chicago,IL,True,Hazardous,D,D46,True,False,False,#d9838d,G1700310839800,1910.38779,0.00718
2154,Census tract,Tract 8398,17031839800,"$82,361","$8,932",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310839800,233934.80871,0.87888
2155,Census tract,Tract 8398,17031839800,"$82,361","$8,932",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310839800,2402.12356,0.00902
2156,Census tract,Tract 8399,17031839900,"$108,194","$14,003",1496,Chicago,IL,True,Hazardous,D,D65,True,False,False,#d9838d,G1700310839900,347376.20047,0.29761
2157,Census tract,Tract 8399,17031839900,"$108,194","$14,003",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310839900,418369.26546,0.35843
2159,Census tract,Tract 8400,17031840000,"$99,013","$36,115",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310840000,205935.55469,0.36168
2160,Census tract,Tract 8400,17031840000,"$99,013","$36,115",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310840000,156003.86625,0.27398
2162,Census tract,Tract 8401,17031840100,"$77,465","$27,314",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310840100,332955.48038,1.0
2163,Census tract,Tract 8402,17031840200,"$56,944","$26,996",1358,Chicago,IL,True,Hazardous,D,D44,True,False,False,#d9838d,G1700310840200,286475.95507,0.332
2164,Census tract,Tract 8402,17031840200,"$56,944","$26,996",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310840200,109943.68095,0.12742
2166,Census tract,Tract 8403,17031840300,"$71,205","$12,622",1470,Chicago,IL,True,Definitely Declining,C,C194,True,False,False,#ffff00,G1700310840300,10900.76096,0.01312
2167,Census tract,Tract 8403,17031840300,"$71,205","$12,622",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310840300,623752.32823,0.75056
2168,Census tract,Tract 8403,17031840300,"$71,205","$12,622",1471,Chicago,IL,True,Hazardous,D,D64,True,False,False,#d9838d,G1700310840300,57.1439,7e-05
2170,Census tract,Tract 8404,17031840400,"$111,481","$20,069",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310840400,422760.17476,0.42261
2172,Census tract,Tract 8407,17031840700,"$106,840","$59,041",1328,Chicago,IL,True,Definitely Declining,C,C163,True,False,False,#ffff00,G1700310840700,450572.4672,0.83204
2174,Census tract,Tract 8408,17031840800,"$48,750","$20,586",1329,Chicago,IL,True,Definitely Declining,C,C162,True,False,False,#ffff00,G1700310840800,277863.50225,0.8454
2175,Census tract,Tract 8408,17031840800,"$48,750","$20,586",1328,Chicago,IL,True,Definitely Declining,C,C163,True,False,False,#ffff00,G1700310840800,1567.71118,0.00477
2177,Census tract,Tract 8410,17031841000,"$113,106","$29,160",1407,Chicago,IL,True,Hazardous,D,D49,True,False,False,#d9838d,G1700310841000,6597.83174,0.00626
2178,Census tract,Tract 8410,17031841000,"$113,106","$29,160",1408,Chicago,IL,True,Hazardous,D,D50,True,False,False,#d9838d,G1700310841000,23143.11393,0.02195
2179,Census tract,Tract 8410,17031841000,"$113,106","$29,160",1405,Chicago,IL,True,Hazardous,D,D52,True,False,False,#d9838d,G1700310841000,157212.1128,0.14913
2180,Census tract,Tract 8410,17031841000,"$113,106","$29,160",1406,Chicago,IL,True,Hazardous,D,D53,True,False,False,#d9838d,G1700310841000,651263.3811,0.61778
2181,Census tract,Tract 8411,17031841100,"$44,083","$22,704",1407,Chicago,IL,True,Hazardous,D,D49,True,False,False,#d9838d,G1700310841100,151347.33361,0.13204
2182,Census tract,Tract 8411,17031841100,"$44,083","$22,704",1404,Chicago,IL,True,Hazardous,D,D51,True,False,False,#d9838d,G1700310841100,501067.99376,0.43714
2183,Census tract,Tract 8411,17031841100,"$44,083","$22,704",1405,Chicago,IL,True,Hazardous,D,D52,True,False,False,#d9838d,G1700310841100,160279.15545,0.13983
2185,Census tract,Tract 8412,17031841200,"$71,250","$12,026",1360,Chicago,IL,True,Hazardous,D,D42,True,False,False,#d9838d,G1700310841200,404164.10183,0.64624
2187,Census tract,Tract 8413,17031841300,"$62,214","$29,101",1360,Chicago,IL,True,Hazardous,D,D42,True,False,False,#d9838d,G1700310841300,21556.75378,0.01524
2188,Census tract,Tract 8413,17031841300,"$62,214","$29,101",1359,Chicago,IL,True,Hazardous,D,D43,True,False,False,#d9838d,G1700310841300,392781.53324,0.27775
2190,Census tract,Tract 8415,17031841500,"$27,029","$15,772",1280,Chicago,IL,True,Definitely Declining,C,C159,True,False,False,#ffff00,G1700310841500,298.96547,0.00069
2191,Census tract,Tract 8415,17031841500,"$27,029","$15,772",1328,Chicago,IL,True,Definitely Declining,C,C163,True,False,False,#ffff00,G1700310841500,27862.14479,0.06445
2192,Census tract,Tract 8415,17031841500,"$27,029","$15,772",1282,Chicago,IL,True,Hazardous,D,D34,True,False,False,#d9838d,G1700310841500,2692.19268,0.00623
2193,Census tract,Tract 8415,17031841500,"$27,029","$15,772",1279,Chicago,IL,True,Hazardous,D,D35,True,False,False,#d9838d,G1700310841500,385548.15777,0.89184
2194,Census tract,Tract 8415,17031841500,"$27,029","$15,772",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310841500,15904.08294,0.03679
2195,Census tract,Tract 8417,17031841700,"$67,560","$34,055",1329,Chicago,IL,True,Definitely Declining,C,C162,True,False,False,#ffff00,G1700310841700,2797.41862,0.01049
2196,Census tract,Tract 8417,17031841700,"$67,560","$34,055",1328,Chicago,IL,True,Definitely Declining,C,C163,True,False,False,#ffff00,G1700310841700,263998.15188,0.98951
2197,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1509,Chicago,IL,True,Still Desirable,B,B108,True,False,False,#7cb5bd,G1700310841800,6922.09591,0.00421
2198,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1505,Chicago,IL,True,Definitely Declining,C,C219,True,False,False,#ffff00,G1700310841800,2182.30236,0.00133
2199,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1515,Chicago,IL,True,Definitely Declining,C,C238,True,False,False,#ffff00,G1700310841800,556941.09772,0.3389
2200,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1517,Chicago,IL,True,Hazardous,D,D75,True,False,False,#d9838d,G1700310841800,8145.51406,0.00496
2201,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1506,Chicago,IL,True,Hazardous,D,D79,True,False,False,#d9838d,G1700310841800,383.02733,0.00023
2202,Census tract,Tract 8418,17031841800,"$60,179","$19,667",1516,Chicago,IL,True,Hazardous,D,D89,True,False,False,#d9838d,G1700310841800,200876.67945,0.12223
2203,Census tract,Tract 8419,17031841900,"$141,017","$20,013",1411,Chicago,IL,True,Hazardous,D,D40,True,False,False,#d9838d,G1700310841900,182060.40693,0.07099
2204,Census tract,Tract 8419,17031841900,"$141,017","$20,013",1412,Chicago,IL,True,Hazardous,D,D41,True,False,False,#d9838d,G1700310841900,269615.67127,0.10513
2205,Census tract,Tract 8419,17031841900,"$141,017","$20,013",1414,Chicago,IL,True,Hazardous,D,D47,True,False,False,#d9838d,G1700310841900,597698.84751,0.23306
2206,Census tract,Tract 8419,17031841900,"$141,017","$20,013",1407,Chicago,IL,True,Hazardous,D,D49,True,False,False,#d9838d,G1700310841900,341736.13655,0.13326
2209,Census tract,Tract 8420,17031842000,"$136,667","$54,018",1405,Chicago,IL,True,Hazardous,D,D52,True,False,False,#d9838d,G1700310842000,153904.47564,0.26085
2210,Census tract,Tract 8420,17031842000,"$136,667","$54,018",1406,Chicago,IL,True,Hazardous,D,D53,True,False,False,#d9838d,G1700310842000,323386.135,0.5481
2211,Census tract,Tract 8420,17031842000,"$136,667","$54,018",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310842000,4043.49751,0.00685
2212,Census tract,Tract 8420,17031842000,"$136,667","$54,018",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310842000,6556.98523,0.01111
2213,Census tract,Tract 8421,17031842100,"$63,304","$7,665",1269,Chicago,IL,True,Definitely Declining,C,C114,True,False,False,#ffff00,G1700310842100,355690.2994,0.17482
2214,Census tract,Tract 8421,17031842100,"$63,304","$7,665",1270,Chicago,IL,True,Definitely Declining,C,C115,True,False,False,#ffff00,G1700310842100,502747.55405,0.24709
2215,Census tract,Tract 8421,17031842100,"$63,304","$7,665",1298,Chicago,IL,True,Definitely Declining,C,C145,True,False,False,#ffff00,G1700310842100,15793.32023,0.00776
2216,Census tract,Tract 8421,17031842100,"$63,304","$7,665",1273,Chicago,IL,True,Definitely Declining,C,C153,True,False,False,#ffff00,G1700310842100,12205.3238,0.006
2217,Census tract,Tract 8421,17031842100,"$63,304","$7,665",1274,Chicago,IL,True,Hazardous,D,D25,True,False,False,#d9838d,G1700310842100,882.31339,0.00043
2219,Census tract,Tract 8422,17031842200,"$162,736","$72,454",1396,Chicago,IL,True,Hazardous,D,D14,True,False,False,#d9838d,G1700310842200,2131.78968,0.00138
2220,Census tract,Tract 8422,17031842200,"$162,736","$72,454",1397,Chicago,IL,True,Hazardous,D,D15,True,False,False,#d9838d,G1700310842200,274.79056,0.00018
2221,Census tract,Tract 8422,17031842200,"$162,736","$72,454",1398,Chicago,IL,True,Hazardous,D,D30,True,False,False,#d9838d,G1700310842200,356960.07392,0.23108
2223,Census tract,Tract 8423,17031842300,"$161,957","$56,532",1361,Chicago,IL,True,Hazardous,D,D10,True,False,False,#d9838d,G1700310842300,85460.5037,0.04551
2224,Census tract,Tract 8423,17031842300,"$161,957","$56,532",1362,Chicago,IL,True,Hazardous,D,D13,True,False,False,#d9838d,G1700310842300,4584.03551,0.00244
2225,Census tract,Tract 8423,17031842300,"$161,957","$56,532",1288,Chicago,IL,True,Hazardous,D,D29,True,False,False,#d9838d,G1700310842300,139834.66171,0.07447
2227,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1522,Chicago,IL,True,Still Desirable,B,B118,True,False,False,#7cb5bd,G1700310842400,15271.64159,0.00769
2228,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1524,Chicago,IL,True,Definitely Declining,C,C232,True,False,False,#ffff00,G1700310842400,700473.91393,0.35271
2229,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1520,Chicago,IL,True,Definitely Declining,C,C236,True,False,False,#ffff00,G1700310842400,7298.94228,0.00368
2230,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1562,Chicago,IL,True,Definitely Declining,C,C246,True,False,False,#ffff00,G1700310842400,5123.79114,0.00258
2231,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1525,Chicago,IL,True,Hazardous,D,D87,True,False,False,#d9838d,G1700310842400,2624.81255,0.00132
2232,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1526,Chicago,IL,True,Hazardous,D,D88,True,False,False,#d9838d,G1700310842400,155411.38959,0.07825
2233,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1565,Chicago,IL,True,Hazardous,D,D94,True,False,False,#d9838d,G1700310842400,21167.21736,0.01066
2234,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1561,Chicago,IL,True,Hazardous,D,D96,True,False,False,#d9838d,G1700310842400,5512.70011,0.00278
2235,Census tract,Tract 8424,17031842400,"$78,494","$48,730",1560,Chicago,IL,True,Hazardous,D,D97,True,False,False,#d9838d,G1700310842400,1520.4761,0.00077
2237,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310842500,115.29375,0.00011
2238,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1492,Chicago,IL,True,Hazardous,D,D73,True,False,False,#d9838d,G1700310842500,19292.6224,0.01794
2239,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1488,Chicago,IL,True,Hazardous,D,D74,True,False,False,#d9838d,G1700310842500,130237.58202,0.12112
2240,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1517,Chicago,IL,True,Hazardous,D,D75,True,False,False,#d9838d,G1700310842500,9368.73823,0.00871
2241,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1518,Chicago,IL,True,Hazardous,D,D78,True,False,False,#d9838d,G1700310842500,77.72999,7e-05
2242,Census tract,Tract 8425,17031842500,"$36,925","$13,226",1487,Chicago,IL,True,Hazardous,D,D83,True,False,False,#d9838d,G1700310842500,205386.7121,0.191
2244,Census tract,Tract 8426,17031842600,"$92,500","$15,122",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310842600,1.20835,0.0
2245,Census tract,Tract 8426,17031842600,"$92,500","$15,122",1474,Chicago,IL,True,Hazardous,D,D70,True,False,False,#d9838d,G1700310842600,20817.15192,0.00566
2246,Census tract,Tract 8426,17031842600,"$92,500","$15,122",1490,Chicago,IL,True,Hazardous,D,D72,True,False,False,#d9838d,G1700310842600,989808.06696,0.26901
2248,Census tract,Tract 8428,17031842800,"$67,875","$10,472",1469,Chicago,IL,True,Definitely Declining,C,C193,True,False,False,#ffff00,G1700310842800,6766.67289,0.00446
2249,Census tract,Tract 8428,17031842800,"$67,875","$10,472",1470,Chicago,IL,True,Definitely Declining,C,C194,True,False,False,#ffff00,G1700310842800,498167.59037,0.32848
2250,Census tract,Tract 8428,17031842800,"$67,875","$10,472",1473,Chicago,IL,True,Hazardous,D,D69,True,False,False,#d9838d,G1700310842800,209161.519,0.13792
2252,Census tract,Tract 8429,17031842900,"$29,363","$18,793",1278,Chicago,IL,True,Hazardous,D,D36,True,False,False,#d9838d,G1700310842900,229.48773,0.0001
2253,Census tract,Tract 8429,17031842900,"$29,363","$18,793",1410,Chicago,IL,True,Hazardous,D,D38,True,False,False,#d9838d,G1700310842900,5225.18638,0.00237
2254,Census tract,Tract 8429,17031842900,"$29,363","$18,793",1409,Chicago,IL,True,Hazardous,D,D39,True,False,False,#d9838d,G1700310842900,208438.27197,0.09438
2255,Census tract,Tract 8429,17031842900,"$29,363","$18,793",1411,Chicago,IL,True,Hazardous,D,D40,True,False,False,#d9838d,G1700310842900,668918.43743,0.3029
2256,Census tract,Tract 8429,17031842900,"$29,363","$18,793",1412,Chicago,IL,True,Hazardous,D,D41,True,False,False,#d9838d,G1700310842900,7596.29339,0.00344
2258,Census tract,Tract 8430,17031843000,"$25,483","$10,600",1295,Chicago,IL,True,Definitely Declining,C,C149,True,False,False,#ffff00,G1700310843000,30.96208,3e-05
2259,Census tract,Tract 8430,17031843000,"$25,483","$10,600",1281,Chicago,IL,True,Definitely Declining,C,C158,True,False,False,#ffff00,G1700310843000,472529.13543,0.44333
2260,Census tract,Tract 8430,17031843000,"$25,483","$10,600",1280,Chicago,IL,True,Definitely Declining,C,C159,True,False,False,#ffff00,G1700310843000,589269.15198,0.55286
2261,Census tract,Tract 8430,17031843000,"$25,483","$10,600",1279,Chicago,IL,True,Hazardous,D,D35,True,False,False,#d9838d,G1700310843000,426.83455,0.0004
